employee_id,first_name,last_name,email,phone,store_id,position,salary,joining_date
23,Raksha,Dugar,ekta58@example.org,0507478510,4,Cashier,74231,2023-12-18
24,Balendra,Garg,nimrat74@example.net,7051314403,1,Inventory Executive,65555,2021-11-04
25,Urvashi,Grewal,onveerpau@example.net,08173179170,5,Store Manager,52283,2024-01-03
26,Jagrati,Golla,hema69@example.net,+910994737127,2,Cashier,37031,2025-04-11
27,Geetika,Pau,mananjohal@example.org,04622880626,7,Cashier,50029,2021-07-16
28,Sai,More,chowdhuryhardik@example.com,5188221606,1,Inventory Executive,51386,2023-03-27
29,Rachit,Amble,rgera@example.net,09139692159,8,Sales Executive,65294,2019-01-29
30,Nakul,Gaba,dasguptapahal@example.com,+910774389020,9,Store Manager,23398,2020-01-26
31,Aarnav,Sarkar,abhiram53@example.org,5850566389,7,Cashier,19227,2022-04-21
32,Rehaan,Manda,devika65@example.net,07732499643,10,Sales Executive,65395,2019-06-01
33,Vrishti,Mitra,abeerrajagopalan@example.com,+917383065895,5,Store Manager,67323,2021-09-28
34,Oscar,Subramaniam,shettyudyati@example.com,+911357973035,6,Inventory Executive,57534,2025-04-06
35,Jagrati,Dora,zjaggi@example.net,1594826615,7,Cashier,21795,2022-11-03
36,Veda,Sekhon,mohammedganguly@example.net,05631412911,5,Inventory Executive,32387,2021-07-24
37,Vedhika,Palla,dkhatri@example.com,06962188076,4,Cashier,69390,2025-07-14
38,Kabir,Mutti,swali@example.org,+910187341930,7,Sales Executive,68347,2021-07-22
39,Ryan,Wali,maxdesai@example.org,1419546817,5,Inventory Executive,38354,2021-09-02
40,Edhitha,Issac,rmisra@example.net,+912422632473,5,Cashier,79517,2018-11-23
41,Tanay,Sampath,lokeekapad@example.net,04782374146,3,Inventory Executive,54449,2019-08-27
42,Jeet,Bahri,utkarshdivan@example.net,+919831033664,7,Inventory Executive,20426,2021-09-27
43,Aarush,Bhattacharyya,divya00@example.com,5128904135,6,Sales Executive,38054,2021-08-30
44,Vinaya,Sood,anjalimangat@example.org,05377474247,1,Store Manager,37044,2025-06-28
45,Zinal,Raju,udarsh75@example.org,9310393586,2,Store Manager,36039,2022-10-29
46,Varenya,Sampath,frama@example.net,+911594398284,5,Cashier,70706,2020-06-24
47,Xiti,Dave,harinakshibhatt@example.org,4727425067,5,Cashier,34142,2024-10-04
48,Ojasvi,Sampath,uarya@example.org,8352852580,2,Store Manager,42975,2021-05-12
49,Liam,Walia,narayanjhalak@example.com,05132194822,10,Cashier,37589,2025-02-22
50,Shivani,Batra,idikacherian@example.org,+915154751025,8,Store Manager,35947,2019-07-02
51,Chandresh,Natt,amol52@example.com,09183329701,2,Store Manager,76632,2023-10-01
52,Raksha,Ranganathan,duavrishti@example.net,+910773578938,1,Store Manager,52412,2018-09-30
53,Radha,Koshy,sarafvrinda@example.net,+912986806492,9,Store Manager,50754,2022-10-04
54,Girik,Sagar,krishakhalsa@example.net,+913196222314,10,Sales Executive,73577,2025-06-01
55,Gunbir,Ramachandran,wkapoor@example.net,+911935599736,8,Store Manager,24087,2019-05-26
56,Anita,Dara,vanya70@example.net,8823440765,10,Cashier,46540,2024-10-13
57,Advaith,Balasubramanian,eganesan@example.net,00198507997,2,Store Manager,57427,2021-08-15
58,Christopher,Sheth,forumraval@example.org,06158085209,5,Store Manager,46277,2022-09-20
59,Nathaniel,Nazareth,isaac26@example.net,+917889622421,9,Inventory Executive,55786,2020-04-28
60,Mohini,Sule,tanejasarthak@example.net,+915817602195,6,Inventory Executive,51816,2023-07-21
61,Daksha,Chakraborty,anandijaya@example.com,03280530955,1,Sales Executive,45865,2019-04-20
62,Ikbal,Nagarajan,inaya86@example.net,05709545138,10,Cashier,44105,2022-12-10
63,Kai,Kar,eshanaseshadri@example.com,2291300355,2,Sales Executive,74863,2024-02-02
64,George,Kamdar,xsharma@example.com,2082858311,6,Inventory Executive,77502,2019-10-07
65,Oscar,Pandit,netradalal@example.com,09891909159,10,Inventory Executive,49625,2020-01-22
66,Chakradev,Upadhyay,cgupta@example.com,+919743565375,5,Inventory Executive,38321,2018-11-03
67,Siddharth,Raj,ksaini@example.com,+916668755938,8,Cashier,66058,2020-02-24
68,Krishna,Jhaveri,rsingh@example.net,00193677725,8,Sales Executive,33890,2021-05-14
69,Rohan,Srinivas,abhimanyudasgupta@example.org,03824983902,2,Sales Executive,67468,2025-03-26
70,Osha,Loyal,dominickrish@example.net,7719103641,2,Cashier,24058,2025-04-17
71,Sanaya,Nayar,yoshitabal@example.org,9394196019,8,Store Manager,78872,2022-10-12
72,Gabriel,Patla,wyatt09@example.net,04064502663,2,Cashier,36270,2025-11-29
73,Advik,Taneja,battaekbal@example.net,+917362870648,6,Sales Executive,64664,2025-08-24
74,Dominic,Khatri,joshuabaria@example.net,1229367028,7,Inventory Executive,73187,2025-12-04
75,Tanmayi,Sama,yachanapalan@example.com,+911076182322,3,Store Manager,25731,2020-11-20
76,Elijah,Jain,bedizashil@example.com,4660644426,7,Store Manager,32602,2022-06-01
77,Wridesh,Nadkarni,azadverma@example.org,7851608371,4,Sales Executive,32213,2026-01-13
78,Azaan,Saran,neha69@example.net,03324639096,9,Sales Executive,66197,2024-10-26
79,Wishi,Seshadri,kamyamitter@example.net,1660615885,1,Inventory Executive,62663,2022-08-29
80,Pushti,Rattan,shuklapanini@example.com,6587196394,2,Inventory Executive,18696,2021-12-18
81,Nidhi,Nayar,gandhijanya@example.net,0990915553,9,Sales Executive,41070,2024-08-10
82,Maya,Chacko,byogi@example.net,+919058529679,6,Cashier,23743,2020-02-23
83,Balendra,Narain,jhaverimohammed@example.com,9452644951,4,Inventory Executive,46408,2024-07-21
84,Omya,Doctor,banjeetgolla@example.net,9305899830,1,Sales Executive,33757,2021-02-18
85,Wyatt,Dayal,arunimamand@example.net,6845128673,5,Cashier,54895,2018-08-25
86,Adweta,Gour,amruta19@example.net,3881903018,6,Cashier,72998,2026-07-02
87,Chakradhar,Dubey,ukhurana@example.net,00756567025,7,Inventory Executive,22846,2025-02-17
88,Nidra,Dara,ryan21@example.net,08566300970,1,Sales Executive,35325,2020-07-11
89,Sarthak,Bassi,oscarchoudhury@example.org,04191485849,7,Cashier,41840,2026-02-23
90,William,Bath,peterbumb@example.org,04662193997,2,Cashier,22229,2019-11-22
91,Harini,Dada,aashizachariah@example.net,02399021091,8,Cashier,77450,2022-04-02
92,Onkar,Rattan,ctara@example.com,+918486726014,7,Cashier,55578,2018-08-06
93,Mekhala,Amble,fsama@example.org,+917407754188,3,Store Manager,71766,2024-05-16
94,Harshil,Chaudhuri,daksheshswaminathan@example.net,9804583744,7,Cashier,69180,2019-10-20
95,Laban,Sidhu,januja15@example.net,03938488074,4,Sales Executive,76496,2024-10-25
96,Rachita,Raja,omaja57@example.com,1501429760,1,Store Manager,42805,2025-10-15
97,Jhalak,Sami,mpalla@example.org,+917315796565,2,Sales Executive,40636,2023-02-10
98,Logan,Dugar,lswamy@example.com,8599649701,8,Store Manager,35719,2019-05-23
99,Ishani,Walia,advikatank@example.net,+919041469554,7,Cashier,33470,2026-03-05
100,Eshana,Sibal,liamkamdar@example.net,+914597040916,7,Cashier,55354,2025-04-11
101,Aditya,Bhakta,sdevan@example.com,05875814753,6,Store Manager,40160,2020-01-01
102,Max,Nagarajan,ijayaborde@example.org,+918169380395,7,Store Manager,56568,2019-09-10
103,Joshua,Sarma,urmioak@example.net,2288725285,6,Sales Executive,42103,2020-07-01
104,Bahadurjit,Subramanian,vyanjanasinghal@example.org,9026537228,6,Sales Executive,28138,2021-06-03
105,Nachiket,Sandhu,roykrisha@example.net,06731547149,8,Sales Executive,22644,2024-03-23
106,Bhavika,Thakur,adyadoctor@example.org,+919834900819,1,Cashier,76878,2024-10-10
107,Frado,Devan,pallarachana@example.net,+911795005083,6,Store Manager,69739,2020-11-04
108,Jai,Lall,zparmar@example.com,+918313236222,5,Cashier,40407,2026-01-25
109,Neel,Bains,advika97@example.net,+919238012149,3,Cashier,27810,2026-04-30
110,Devika,Gulati,balaymitali@example.com,3013732588,6,Store Manager,72503,2022-12-14
111,Pratyush,Bawa,sgulati@example.net,+919670567777,4,Sales Executive,43229,2022-05-02
112,Anjali,Dutta,umangprashad@example.com,05566347971,1,Sales Executive,74970,2025-04-13
113,Waida,Chand,hmanda@example.com,09692537145,1,Cashier,63902,2024-11-14
114,Agastya,Radhakrishnan,nicholas98@example.net,00027248196,9,Inventory Executive,33543,2021-11-07
115,Reva,Sarma,anay90@example.net,+919049488232,5,Inventory Executive,48093,2026-05-25
116,Anvi,Dalal,avni99@example.net,+912387760876,5,Store Manager,62731,2019-12-01
117,Praneel,Bahl,ryanbhasin@example.net,6751818850,8,Sales Executive,29658,2025-07-11
118,Darpan,Nagi,battaekansh@example.org,2491630073,4,Sales Executive,21577,2023-05-14
119,Bina,Mangat,karanbaghyawati@example.org,09504898419,1,Cashier,59921,2021-07-23
120,Orinder,Prabhu,champak72@example.net,+910983282098,8,Sales Executive,56867,2024-07-03
121,Robert,Sama,henrykoshy@example.org,3350916055,7,Sales Executive,29205,2018-12-20
122,Dipta,Tak,fbhardwaj@example.com,+913065921426,7,Inventory Executive,51710,2024-04-17
123,Vanya,Parmar,fredericksandhu@example.net,+913719088964,1,Cashier,38634,2023-01-23
124,Ijaya,Chanda,ashankar@example.net,4675228311,4,Cashier,44522,2023-06-10
125,Aarush,Rajan,bhavnagupta@example.org,+912955628985,4,Cashier,68505,2019-04-03
126,Wriddhish,Ahluwalia,kadakiayadavi@example.com,+917312051644,4,Inventory Executive,32312,2025-04-13
127,Ishani,Bhatt,vhalder@example.org,4801464723,3,Sales Executive,78097,2024-05-13
128,Jhalak,Nori,ishwar99@example.org,06870777647,2,Sales Executive,48618,2021-04-29
129,Jeevika,Taneja,ayaan27@example.com,1500476622,1,Store Manager,70596,2019-08-22
130,Ekta,Kapoor,elijahdalal@example.org,00031266928,4,Inventory Executive,23457,2023-03-24
131,Baghyawati,Sarma,snarang@example.net,3945108681,2,Sales Executive,49419,2024-12-08
132,Ekalinga,D’Alia,ipal@example.com,3008431370,1,Inventory Executive,36834,2025-09-05
133,Prisha,Virk,nsundaram@example.com,+918746619443,8,Sales Executive,41605,2025-12-10
134,Widisha,Thaker,sankaranadvay@example.net,9948584224,4,Inventory Executive,54929,2022-07-20
135,Advika,Mangat,kmand@example.org,0437949222,3,Cashier,42794,2021-04-21
136,Garima,Kade,tristannori@example.org,2058719827,2,Store Manager,30055,2019-01-11
137,Faras,Nazareth,fariskhurana@example.org,0375385702,10,Sales Executive,46931,2020-10-31
138,Rayaan,Dasgupta,suhaniravi@example.com,7728891031,4,Inventory Executive,75204,2025-09-23
139,Laksh,Murty,raoekta@example.org,02420821320,9,Cashier,49605,2021-05-15
140,Harrison,Biswas,unnikaur@example.org,01872141418,1,Sales Executive,51616,2022-06-17
141,Jyoti,Chahal,tanveer44@example.net,+915317044674,6,Sales Executive,60421,2018-11-06
142,Aarini,Ram,dgoswami@example.com,+911034876717,7,Cashier,48706,2020-11-29
143,Ekani,Char,senguptadhruv@example.net,+913686905744,7,Sales Executive,34163,2024-03-03
144,Ranbir,Deshpande,ansh15@example.net,+916768719321,5,Inventory Executive,47821,2020-12-10
145,Chanakya,Barman,lankajatin@example.com,01734164682,7,Store Manager,56499,2024-04-12
146,Simon,Borah,thomasraghavan@example.org,00085911966,6,Inventory Executive,74020,2020-05-14
147,Warinder,Mane,samuel81@example.org,07198113013,10,Inventory Executive,58189,2019-01-30
148,Warda,Prabhakar,david95@example.org,04296355372,10,Sales Executive,35400,2023-09-10
149,Yash,Issac,sahaaahana@example.com,5924978817,6,Store Manager,23444,2023-12-05
150,Teerth,Thaman,radhikasubramanian@example.com,8491695400,7,Sales Executive,57146,2020-05-24
151,Robert,Walla,shivanidara@example.org,0126340916,4,Inventory Executive,36740,2019-12-02
152,Ekaja,Srivastava,dayita99@example.com,03565060287,4,Inventory Executive,29930,2020-07-22
153,Nakul,Apte,inaya64@example.net,+914719842370,6,Store Manager,52559,2021-08-10
154,Zehaan,Dara,balhaarmutti@example.com,+912754172404,6,Cashier,54352,2018-12-22
155,Yash,Mishra,agrawaladvik@example.net,8457738863,3,Inventory Executive,66251,2019-07-14
156,Onveer,Bawa,hardikbajwa@example.org,+916213372373,10,Sales Executive,67164,2020-10-13
157,Tanish,Pandya,lchandra@example.com,+912848217728,6,Sales Executive,55769,2021-05-10
158,Bahadurjit,Sahota,sai30@example.net,0845817750,10,Sales Executive,41331,2026-05-28
159,Ucchal,Prasad,horaazaan@example.org,+915598271295,4,Sales Executive,60352,2021-10-18
160,Azaan,Sagar,wsachdev@example.net,8486986741,10,Cashier,77503,2020-06-13
161,Farhan,Solanki,ramajoshua@example.net,8415013700,5,Inventory Executive,24437,2024-06-25
162,Agastya,Bali,gparsa@example.net,+915039819222,8,Cashier,22388,2020-05-31
163,Vincent,Ben,eshanker@example.net,08953632851,4,Inventory Executive,73451,2026-02-25
164,Indrajit,Garg,yash48@example.com,+911729167189,7,Sales Executive,55732,2021-05-10
165,Dayita,Rajan,yashicasagar@example.com,+919364511658,1,Sales Executive,18465,2023-09-23
166,Yochana,Sidhu,lchaudhari@example.org,06005315791,10,Sales Executive,49044,2026-03-27
167,Chaitanya,Lala,daniel75@example.net,+919742805876,7,Cashier,48413,2023-08-27
168,Gagan,Bandi,nkale@example.com,5760765720,3,Inventory Executive,42538,2020-12-18
169,Harini,Pal,omchada@example.org,9301355865,2,Inventory Executive,73211,2021-12-15
170,Amol,Kari,hardik36@example.org,+919490328666,2,Sales Executive,36150,2022-05-31
171,Hema,Yadav,nachiket73@example.com,03599792172,9,Store Manager,69842,2020-01-13
172,Anya,Sur,bhavna30@example.org,01257754922,9,Store Manager,72798,2021-07-31
173,Rachit,Saini,xalak82@example.org,3180235008,6,Inventory Executive,27355,2025-09-21
174,Yamini,Dhar,ndass@example.org,+914979180962,1,Store Manager,52495,2022-10-19
175,Yagnesh,Divan,amanda@example.org,+919877327449,4,Inventory Executive,35773,2021-07-28
176,Kalpit,Guha,hsem@example.com,05184188583,1,Sales Executive,24242,2020-10-07
177,Aarav,Jani,rajeshrinadig@example.net,02896600000,8,Store Manager,23743,2018-10-20
178,Keya,Narang,balvankeer@example.org,+910819450215,3,Cashier,22251,2022-04-18
179,Urvashi,Dani,maniamol@example.com,09128003080,4,Inventory Executive,77231,2019-02-11
180,Turvi,Chahal,mjayaraman@example.net,04827852112,4,Cashier,61684,2024-04-03
181,Vrinda,Agarwal,khoslajairaj@example.net,08764729774,1,Sales Executive,67183,2022-01-01
182,Nilima,Lalla,shavictor@example.net,+913979242079,1,Sales Executive,69189,2025-01-01
183,Niharika,Sanghvi,patrick50@example.org,+911981071068,4,Inventory Executive,76446,2021-10-31
184,Mugdha,Bhatia,faraj27@example.com,7303344477,3,Cashier,56272,2024-12-26
185,Lekha,Rau,sarthaksaraf@example.net,09108235709,3,Inventory Executive,37170,2023-08-09
186,Samesh,Pradhan,dalalikshita@example.net,07541654791,10,Cashier,66380,2025-02-13
187,Ladli,Vasa,aishanideshmukh@example.net,05018558573,9,Cashier,64355,2021-03-07
188,Dalaja,Acharya,nayarbachittar@example.com,07629583349,7,Store Manager,29995,2025-05-26
189,Pranav,Kala,vasariya@example.org,+917516539461,5,Inventory Executive,68845,2025-03-29
190,Udyati,Parmer,gerazinal@example.net,+917513774477,2,Sales Executive,45337,2025-03-26
191,Neha,Sabharwal,braranjali@example.org,09433872716,7,Store Manager,57610,2021-08-20
192,Rudra,Swaminathan,hamsinichakrabarti@example.org,+912269909016,3,Inventory Executive,24612,2022-12-16
193,Ikbal,Chaudry,jluthra@example.org,4916683275,4,Inventory Executive,68838,2020-11-13
194,Rushil,Rai,zbhargava@example.org,6995470239,5,Sales Executive,52586,2019-04-14
195,Wahab,Chacko,onveer39@example.net,5262351935,1,Cashier,32964,2018-11-27
196,Henry,Vohra,abhimanyu65@example.net,08031910140,10,Inventory Executive,50675,2020-08-26
197,Faqid,Wason,anya96@example.net,4039741093,4,Store Manager,45437,2018-10-16
198,Harrison,Contractor,darmanbir@example.net,7310009856,2,Inventory Executive,68558,2023-08-30
199,Omaja,Dada,trivenimishra@example.org,02849918371,9,Inventory Executive,49528,2024-09-17
200,Gaurika,Gopal,saneoni@example.org,04208679739,1,Inventory Executive,29116,2019-07-16
201,Osha,Madan,nhans@example.com,+914969726899,5,Store Manager,43526,2024-07-05
202,Orinder,Wable,kritikarattan@example.org,+916493402067,3,Sales Executive,50408,2025-01-11
203,Jairaj,Mukherjee,rattivritti@example.com,+911056984783,5,Sales Executive,76952,2020-11-28
204,Quincy,Sharaf,chatterjeejacob@example.org,09003404851,10,Store Manager,45392,2022-12-06
205,Gopal,Gopal,smajumdar@example.org,+910560183469,1,Inventory Executive,45887,2021-09-06
206,Alka,Chakraborty,ojas52@example.org,+918315130996,9,Inventory Executive,35503,2019-10-03
207,Wyatt,Rattan,nehamangat@example.com,+913442998552,5,Inventory Executive,68735,2023-01-21
208,Simon,Puri,nitara74@example.com,+912862450453,5,Inventory Executive,46703,2021-06-19
209,Sathvik,Manne,hamsini47@example.org,+910830427424,9,Inventory Executive,22710,2022-02-05
210,Qabil,Pradhan,advikabakshi@example.net,7702538697,10,Inventory Executive,29017,2023-08-20
211,Gavin,Butala,subramaniamfaqid@example.org,08907023507,5,Sales Executive,71806,2018-09-10
212,Urvi,Karpe,baralwarinder@example.com,5963906861,10,Sales Executive,18834,2024-03-24
213,Amruta,Mistry,vihaan84@example.net,09781263595,2,Sales Executive,43489,2022-02-24
214,Bhavika,Bhat,prisha85@example.net,5615958004,1,Inventory Executive,27290,2021-08-28
215,Farhan,Taneja,bravel@example.net,02733753661,1,Inventory Executive,51924,2019-11-01
216,Ishani,Yadav,patrick15@example.com,7138801053,4,Inventory Executive,39693,2020-05-27
217,Nakul,Amble,ucchalkibe@example.net,8769277425,3,Cashier,70291,2024-05-19
218,Wahab,Merchant,ishadoshi@example.net,1100690107,8,Cashier,33568,2018-11-13
219,Anjali,Gola,ybatra@example.com,03470247220,1,Store Manager,39701,2024-07-17
220,Chaaya,Arora,amritamannan@example.org,03846755861,7,Store Manager,79549,2023-12-30
221,Jairaj,Khatri,anviloke@example.org,+915125677647,9,Cashier,65375,2025-01-22
222,Adweta,Pandey,ekanshsavant@example.net,+912024182558,8,Cashier,70212,2023-09-10
223,Udant,Shah,settydayita@example.org,1005333801,5,Sales Executive,68209,2019-09-03
224,Keya,Bali,soniayaan@example.com,+912440883613,1,Cashier,44048,2022-10-06
225,Rachit,Hari,vagarwal@example.com,+918269366036,1,Store Manager,46827,2020-10-30
226,Aishani,Deshpande,avni81@example.net,+919906158319,2,Store Manager,40739,2023-10-05
227,Kalpit,Nagarajan,ubhakta@example.net,+911554005638,3,Cashier,76616,2022-08-02
228,Baljiwan,Rajagopal,wwadhwa@example.net,06448129055,2,Cashier,41452,2025-06-04
229,Timothy,Savant,nidhiagrawal@example.com,8709950093,1,Cashier,26416,2019-01-07
230,Lopa,Shankar,baradgunbir@example.org,00382843452,4,Store Manager,67272,2021-05-20
231,Ronith,Bera,upkaar13@example.net,9447941364,6,Store Manager,19058,2020-03-26
232,Vasatika,Ben,dswamy@example.org,00527405812,10,Cashier,47765,2019-09-08
233,Joshua,Warrior,mdhaliwal@example.net,+910776457580,2,Sales Executive,75549,2020-03-19
234,Tamanna,Balan,khalder@example.com,00069108480,9,Cashier,25306,2021-09-23
235,Manthan,Master,upkaar39@example.org,+912301268733,3,Inventory Executive,46740,2025-08-13
236,Gautami,Mukherjee,ldayal@example.com,9994237129,5,Cashier,59724,2025-09-21
237,Lakshmi,Konda,fsandhu@example.com,+910279900937,10,Sales Executive,50088,2020-05-10
238,Rachita,Karnik,azaan06@example.net,4879778896,8,Inventory Executive,57067,2018-10-24
239,Urishilla,Nagarajan,kmammen@example.org,0329138477,1,Sales Executive,74662,2019-12-02
240,Ansh,Dugar,rmenon@example.com,2018624132,5,Sales Executive,61784,2024-09-17
241,Ranbir,Kala,agastya02@example.net,06815743915,8,Cashier,67817,2021-03-24
242,Nihal,Karpe,saibala@example.net,+913334980596,6,Store Manager,33961,2026-04-26
243,Diya,Oommen,fradodoctor@example.org,08105670453,4,Inventory Executive,56433,2021-11-15
244,Hemal,Wason,shravyavaidya@example.com,+912819933521,9,Cashier,53302,2024-03-27
245,Anthony,Varughese,jacksubramaniam@example.org,00809564178,4,Store Manager,66335,2024-12-15
246,Ryan,Halder,lallapooja@example.org,3896910190,2,Cashier,54550,2022-06-07
247,Eta,Shanker,brahmbhattfrado@example.org,+911863148924,10,Store Manager,45553,2024-03-01
248,Ekalinga,Brar,nitarakara@example.net,+915561847773,5,Store Manager,56773,2019-03-15
249,Tanish,Sridhar,benjamin48@example.org,07394183367,9,Sales Executive,48144,2024-04-12
250,Karan,Loyal,yde@example.org,+911216790031,9,Inventory Executive,30379,2023-08-28
251,Praneel,Lala,yagarwal@example.com,9392894889,5,Cashier,18156,2025-09-13
252,Robert,Bail,yug90@example.org,05800372499,9,Inventory Executive,36131,2022-03-01
253,David,Mandal,varenya07@example.com,5384473734,1,Sales Executive,59601,2024-07-28
254,Hemangini,Gera,datedhruv@example.org,+916477719386,4,Inventory Executive,34853,2022-06-27
255,Fariq,Tailor,zilmilpalan@example.net,+919100537985,5,Cashier,38090,2020-06-28
256,Omkaar,Nath,kashish57@example.com,06157534515,5,Inventory Executive,22487,2026-01-15
257,Kashvi,Nadig,vohrajanya@example.com,03162170335,4,Sales Executive,79878,2022-03-30
258,Eshana,Krishnan,borragarima@example.org,+918452019539,6,Inventory Executive,29749,2022-02-08
259,Chasmum,Nayar,dharvedhika@example.net,01069515018,2,Inventory Executive,67296,2025-08-21
260,Aahana,Arora,jkrishnamurthy@example.net,9185360536,1,Cashier,21086,2020-04-24
261,Urvi,D’Alia,ramakrishnanoviya@example.net,1397543149,1,Inventory Executive,39693,2018-11-25
262,Oscar,Bumb,kulkarniyahvi@example.com,5273666713,4,Sales Executive,54953,2023-04-09
263,Ijaya,Pall,rohanwarrior@example.net,06369760709,9,Store Manager,46338,2018-12-21
264,Daksha,Raj,lajitachoudhury@example.org,00506554597,5,Store Manager,27069,2019-03-14
265,Ayaan,Chana,falak29@example.com,+910917477994,5,Inventory Executive,21445,2021-01-22
266,Thomas,Bahri,omyakar@example.org,7668638285,8,Store Manager,36529,2020-12-05
267,Yashasvi,Dua,aarnasampath@example.org,+916931729154,10,Store Manager,77266,2019-07-29
268,Janaki,Luthra,mannanpraneel@example.org,+914103190654,4,Sales Executive,35211,2025-02-22
269,Krish,Chaudhary,avimody@example.net,+919428910621,10,Cashier,44687,2023-10-29
270,Raghav,Korpal,stiwari@example.org,02017710934,9,Sales Executive,26901,2023-01-16
271,Samuel,Deol,gangulyfaqid@example.org,08641525928,1,Sales Executive,58837,2026-05-25
272,Dayamai,Hegde,golakaran@example.org,0821932962,9,Store Manager,52702,2024-03-13
273,Girindra,Oza,khatrianita@example.org,+917162531198,1,Inventory Executive,20141,2025-09-25
274,Faraj,Majumdar,aarush95@example.net,2050565756,7,Store Manager,29408,2025-04-29
275,Caleb,Chawla,euppal@example.com,08198359434,8,Sales Executive,62013,2021-02-23
276,Sachi,Kalita,darayahvi@example.org,2717234613,6,Sales Executive,27385,2023-05-19
277,Manthan,Bora,mohini77@example.net,3862724689,6,Sales Executive,41774,2026-05-03
278,Faras,Borde,jackmurthy@example.com,+911681690171,9,Inventory Executive,60570,2026-02-21
279,Harshil,Rattan,jyotishere@example.com,9467634131,4,Store Manager,77932,2022-07-10
280,Janaki,Randhawa,venkataramandalaja@example.org,8565383058,10,Inventory Executive,69070,2021-06-29
281,Tamanna,Narang,ekaja93@example.org,09827895979,8,Inventory Executive,42254,2021-08-18
282,Mitesh,Misra,tmerchant@example.com,09296169350,3,Sales Executive,75383,2024-05-04
283,Wridesh,Ben,arya62@example.org,1337001248,6,Store Manager,62226,2019-12-23
284,Zayyan,Ravel,zansi72@example.org,+913196955966,6,Cashier,32909,2020-06-30
285,Maya,Swamy,palankavya@example.com,+917161487774,5,Cashier,75371,2024-10-15
286,Chaaya,Bail,darpansridhar@example.org,0428389274,4,Store Manager,48093,2019-08-08
287,Vansha,Chanda,yauvani97@example.org,+916088400557,7,Store Manager,57835,2026-02-24
288,Rishi,Jhaveri,vrittibera@example.net,07504409839,6,Store Manager,45249,2023-01-03
289,Garima,Deshpande,dayalekapad@example.com,02874248466,1,Inventory Executive,56586,2023-04-12
290,Leena,Anne,ychakraborty@example.net,02839407163,6,Sales Executive,75522,2022-03-05
291,Naksh,Kibe,nicholas87@example.com,06408810536,10,Inventory Executive,35232,2018-10-22
292,Samarth,Cheema,garima03@example.com,+917287623824,7,Sales Executive,70131,2019-01-05
293,Girik,Shroff,vinayabir@example.com,+911218077069,3,Cashier,63727,2024-02-09
294,Gaurav,Shanker,bediabha@example.net,08659198003,5,Cashier,27363,2025-02-15
295,Geetika,Ratti,dhruv11@example.org,06497596228,1,Sales Executive,57127,2022-01-10
296,Isha,Buch,fitan70@example.net,00732661512,5,Cashier,22315,2023-09-17
297,Harita,Bhalla,yasti44@example.com,+917226379228,6,Cashier,28726,2022-02-08
298,Nathan,Ramaswamy,aarushdatta@example.org,+919498107095,5,Inventory Executive,56191,2020-04-30
299,Abeer,Wable,ewarrior@example.org,04944755700,7,Inventory Executive,35322,2021-10-25
300,Chandresh,Naidu,pradhandeepa@example.net,9905277165,2,Sales Executive,77621,2020-05-24
301,Anita,Munshi,ekani94@example.com,06205614432,4,Store Manager,57521,2022-10-10
302,Siddharth,Kakar,warhikohli@example.com,2399472424,7,Store Manager,46974,2018-09-08
